1:20:33:55	5	15	22	20.9361	29.6149	27.7324
1:20:35:5	5	15	22	21.2143	22.8893	22.412899999999997
1:20:36:20	5	15	22	21.7464	34.8497	35.176400000000115
1:20:37:30	5	15	22	21.2252	62.6238	63.05240000000009
1:20:38:45	5	15	22	21.2252	23.2591	22.585400000000078
1:20:40:0	5	15	22	21.3538	23.5324	23.923400000000086
1:20:41:10	5	15	22	21.7018	28.0079	28.408400000000007
1:20:42:25	5	15	22	22.1045	46.1406	46.51139999999995
1:20:43:35	5	15	22	21.3513	67.2355	67.71590000000015
1:20:44:50	5	15	22	21.4143	15.9016	15.253399999999921
1:20:46:0	5	15	22	21.5249	23.1577	23.6369000000001
1:20:47:15	5	15	22	21.5249	26.9706	27.267399999999952
1:20:48:30	5	15	22	21.7865	24.2863	23.785899999999966
1:20:49:40	5	15	22	22.0792	37.9932	38.41440000000005
1:20:50:55	5	15	22	22.3261	53.2567	53.756400000000035
1:20:52:5	5	15	22	21.7209	66.8611	67.27390000000004
1:20:53:20	5	15	22	21.9967	66.8611	27.097400000000043
1:20:54:30	5	15	22	22.4494	50.1396	49.680900000000065
1:20:55:45	5	15	22	23.1269	75.9547	76.33190000000008
1:20:57:0	5	15	22	21.2366	99.5596	100
1:20:58:10	5	15	22	20.1277	1.2334	0
1:20:59:25	5	15	22	20.3011	0.0	0
1:21:0:35	5	15	22	20.4471	12.6364	12.998500000000046
1:21:1:50	5	15	22	20.6561	12.6364	12.259999999999867
1:21:3:0	5	15	22	20.8676	16.3407	16.620499999999865
1:21:4:15	5	15	22	21.3025	21.1117	21.55849999999992
1:21:5:30	5	15	22	21.2194	41.5923	42.04999999999984
1:21:6:40	5	15	22	21.2194	29.2758	28.811999999999962
1:21:7:55	5	15	22	21.3051	26.2648	25.739999999999945
1:21:9:5	5	15	22	21.5483	26.9341	27.407499999999896
1:21:10:20	5	15	22	21.7891	38.5741	38.88400000000001
1:21:11:35	5	15	22	21.4396	49.5694	49.8455
