1585452124.6783423	2020-03-29 11:22:04	5	7	22.0	26.5126	50.4703
1585452156.8320141	2020-03-29 11:22:36	5	7	22.0	26.5126	50.4703
1585452191.6492381	2020-03-29 11:23:11	5	7	22.0	26.5126	50.4703
1585452223.4945848	2020-03-29 11:23:43	5	7	22.0	26.5126	50.4703
1585452255.3401728	2020-03-29 11:24:15	5	7	22.0	26.5126	50.4703
1585452286.9843121	2020-03-29 11:24:46	5	7	22.0	26.5126	50.4703
1585452319.2388036	2020-03-29 11:25:19	5	7	22.0	26.5126	50.4703
1585452351.0853331	2020-03-29 11:25:51	5	7	22.0	26.5126	50.4703
1585452382.9346933	2020-03-29 11:26:22	5	7	22.0	26.5126	50.4703
1585452414.9551718	2020-03-29 11:26:54	5	7	22.0	26.5126	50.4703
1585452447.2407491	2020-03-29 11:27:27	5	7	22.0	26.5126	50.4703
1585453129.7399728	2020-03-29 11:38:49	5	7	22.0	29.8791	49.6399
1585453161.6904685	2020-03-29 11:39:21	5	7	22.0	29.8791	49.6399
1585453193.4359090	2020-03-29 11:39:53	5	7	22.0	29.8791	49.6399
1585453225.3833303	2020-03-29 11:40:25	5	7	22.0	29.8791	49.6399
1585453257.1275585	2020-03-29 11:40:57	5	7	22.0	29.8791	49.6399
1585453288.8716323	2020-03-29 11:41:28	5	7	22.0	29.8791	49.6399
1585453320.7282555	2020-03-29 11:42:00	5	7	22.0	29.7481	49.6399
1585453352.7720139	2020-03-29 11:42:32	5	7	22.0	29.7481	49.6399
1585453385.2308207	2020-03-29 11:43:05	5	7	22.0	29.7481	49.6399
1585453417.6655662	2020-03-29 11:43:37	5	7	22.0	29.6904	49.6399
1585453449.6431224	2020-03-29 11:44:09	5	7	22.0	29.6904	49.6399
1585453481.4971437	2020-03-29 11:44:41	5	7	22.0	29.6904	49.6399
1585453513.4989641	2020-03-29 11:45:13	5	7	22.0	29.6904	49.6399
1585453545.4881072	2020-03-29 11:45:45	5	7	22.0	29.6904	49.6399
1585453577.5402036	2020-03-29 11:46:17	5	7	22.0	29.6904	49.6399
1585453609.5907872	2020-03-29 11:46:49	5	7	22.0	29.6904	49.6399
1585453645.2262218	2020-03-29 11:47:25	5	7	22.0	29.6904	49.6399
1585453677.3787823	2020-03-29 11:47:57	5	7	22.0	29.5589	49.6399
1585453709.4326346	2020-03-29 11:48:29	5	7	22.0	29.5589	49.6399
1585453741.7902765	2020-03-29 11:49:01	5	7	22.0	29.5589	49.6399
1585453773.6366649	2020-03-29 11:49:33	5	7	22.0	29.5589	49.6399
1585453806.6094704	2020-03-29 11:50:06	5	7	22.0	29.4949	49.6399
1585453838.5607440	2020-03-29 11:50:38	5	7	22.0	29.4949	49.6399
1585453870.6108820	2020-03-29 11:51:10	5	7	22.0	29.4949	49.6399
1585453902.3542783	2020-03-29 11:51:42	5	7	22.0	29.4949	49.6399
1585453934.5096931	2020-03-29 11:52:14	5	7	22.0	29.4949	49.6399
1585453966.3546405	2020-03-29 11:52:46	5	7	22.0	29.4949	49.6399
1585453999.0229990	2020-03-29 11:53:19	5	7	22.0	29.4949	49.6399
1585454030.9692798	2020-03-29 11:53:50	5	7	22.0	29.3658	49.6399
1585454063.2258191	2020-03-29 11:54:23	5	7	22.0	29.3658	49.6399
1585454095.0728981	2020-03-29 11:54:55	5	7	22.0	29.3658	49.6399
1585454127.0268929	2020-03-29 11:55:27	5	7	22.0	29.3658	49.6399
1585454158.9678154	2020-03-29 11:55:58	5	7	22.0	29.3658	49.6399
1585454190.3164682	2020-03-29 11:56:30	5	7	22.0	29.3658	49.6399
1585454221.8054841	2020-03-29 11:57:01	5	7	22.0	29.3658	49.6399
1585454253.5960360	2020-03-29 11:57:33	5	7	22.0	29.3658	49.6399
1585454285.6422801	2020-03-29 11:58:05	5	7	22.0	29.2436	49.6399
1585454317.3840194	2020-03-29 11:58:37	5	7	22.0	29.2436	49.6399
1585454349.3333321	2020-03-29 11:59:09	5	7	22.0	29.2436	49.6399
1585454362.0369041	2020-03-29 11:59:22	5	7	22.0	29.2436	58.3311
1585454395.7389851	2020-03-29 11:59:55	5	7	22.0	28.9753	77.3268
1585454429.8248837	2020-03-29 12:00:29	5	7	22.0	28.9753	79.5163
1585454464.9461389	2020-03-29 12:01:04	5	7	22.0	28.9753	79.5163
1585454497.7587626	2020-03-29 12:01:37	5	7	22.0	28.411	79.5163
1585454531.1401324	2020-03-29 12:02:11	5	7	22.0	28.411	79.5163
1585454568.4706554	2020-03-29 12:02:48	5	7	22.0	28.411	79.5163
1585454604.1104119	2020-03-29 12:03:24	5	7	22.0	28.411	79.5163
1585454638.6192763	2020-03-29 12:03:58	5	7	22.0	27.9026	79.5163
1585454672.6235380	2020-03-29 12:04:32	5	7	22.0	27.9026	79.5163
1585454706.8929045	2020-03-29 12:05:06	5	7	22.0	27.9026	79.5163
1585454739.4261174	2020-03-29 12:05:39	5	7	22.0	27.4312	79.5163
1585454771.2275939	2020-03-29 12:06:11	5	7	22.0	27.4312	79.5163
1585454808.0756178	2020-03-29 12:06:48	5	7	22.0	27.4312	79.5163
1585454842.4994853	2020-03-29 12:07:22	5	7	22.0	27.4312	79.5163
1585454875.5390432	2020-03-29 12:07:55	5	7	22.0	27.0168	79.5163
1585454909.3514433	2020-03-29 12:08:29	5	7	22.0	27.0168	79.5163
1585454942.5429955	2020-03-29 12:09:02	5	7	22.0	27.0168	79.5163
1585454979.2327828	2020-03-29 12:09:39	5	7	22.0	26.6377	79.5163
1585455019.2416799	2020-03-29 12:10:19	5	7	22.0	26.6377	79.5163
1585455053.3598623	2020-03-29 12:10:53	5	7	22.0	26.6377	79.5163
1585455087.5420461	2020-03-29 12:11:27	5	7	22.0	26.6377	79.5163
1585455127.2746525	2020-03-29 12:12:07	5	7	22.0	26.2918	79.5163
1585455161.7885585	2020-03-29 12:12:41	5	7	22.0	26.2918	79.5163
1585455196.4989848	2020-03-29 12:13:16	5	7	22.0	26.2918	79.5163
1585455230.6969066	2020-03-29 12:13:50	5	7	22.0	25.9762	79.5163
1585455264.8235238	2020-03-29 12:14:24	5	7	22.0	25.9762	79.5163
1585455298.4894953	2020-03-29 12:14:58	5	7	22.0	25.9762	79.5163
1585455332.2813816	2020-03-29 12:15:32	5	7	22.0	25.9762	79.5163
1585455366.1097050	2020-03-29 12:16:06	5	7	22.0	25.6975	79.5163
1585455400.2784395	2020-03-29 12:16:40	5	7	22.0	25.6975	79.5163
1585455434.3747122	2020-03-29 12:17:14	5	7	22.0	25.6975	79.5163
1585455468.2695594	2020-03-29 12:17:48	5	7	22.0	25.4434	79.5163
1585455502.1887403	2020-03-29 12:18:22	5	7	22.0	25.4434	79.5163
1585455536.2976809	2020-03-29 12:18:56	5	7	22.0	25.4434	79.5163
1585455570.9978094	2020-03-29 12:19:30	5	7	22.0	25.4434	79.5163
1585455604.8697042	2020-03-29 12:20:04	5	7	22.0	25.2118	79.5163
1585455638.3585975	2020-03-29 12:20:38	5	7	22.0	25.2118	79.5163
1585455673.4794300	2020-03-29 12:21:13	5	7	22.0	25.2118	79.5163
1585455708.5030124	2020-03-29 12:21:48	5	7	22.0	25.0009	79.5163
1585455742.7036209	2020-03-29 12:22:22	5	7	22.0	25.0009	79.5163
1585455777.2216926	2020-03-29 12:22:57	5	7	22.0	25.0009	79.5163
1585455812.0280221	2020-03-29 12:23:32	5	7	22.0	25.0009	79.5163
1585455846.5379665	2020-03-29 12:24:06	5	7	22.0	24.8108	79.5163
1585455880.7396710	2020-03-29 12:24:40	5	7	22.0	24.8108	79.5163
1585455921.3417771	2020-03-29 12:25:21	5	7	22.0	24.8108	79.5163
1585455957.5036342	2020-03-29 12:25:57	5	7	22.0	24.6377	79.5163
1585455990.6217158	2020-03-29 12:26:30	5	7	22.0	24.6377	79.5163
1585456025.0198257	2020-03-29 12:27:05	5	7	22.0	24.6377	79.5163
1585456059.6364465	2020-03-29 12:27:39	5	7	22.0	24.4803	79.5163
1585456106.1228695	2020-03-29 12:28:26	5	7	22.0	24.4803	79.5163
1585456149.6124897	2020-03-29 12:29:09	5	7	22.0	24.4803	79.5163
1585456206.8628502	2020-03-29 12:30:06	5	7	22.0	24.3391	79.5163
1585456244.7723503	2020-03-29 12:30:44	5	7	22.0	24.3391	79.5163
1585456279.7822521	2020-03-29 12:31:19	5	7	22.0	24.3391	79.5163
1585456312.7685266	2020-03-29 12:31:52	5	7	22.0	24.2109	79.5163
1585456346.6659358	2020-03-29 12:32:26	5	7	22.0	24.2109	79.5163
1585456380.0454633	2020-03-29 12:33:00	5	7	22.0	24.2109	79.5163
1585456414.2465463	2020-03-29 12:33:34	5	7	22.0	24.2109	79.5163
1585456448.5558486	2020-03-29 12:34:08	5	7	22.0	24.0945	79.5163
1585456482.8771918	2020-03-29 12:34:42	5	7	22.0	24.0945	79.5163
1585456516.6452646	2020-03-29 12:35:16	5	7	22.0	24.0945	79.5163
1585456550.5424094	2020-03-29 12:35:50	5	7	22.0	23.989	79.5163
1585456584.2318900	2020-03-29 12:36:24	5	7	22.0	23.989	79.5163
1585456622.2378230	2020-03-29 12:37:02	5	7	22.0	23.989	79.5163
1585456654.6092508	2020-03-29 12:37:34	5	7	22.0	23.989	79.5163
1585456688.1664755	2020-03-29 12:38:08	5	7	22.0	23.8952	79.5163
1585456725.2767348	2020-03-29 12:38:45	5	7	22.0	23.8952	79.5163
1585456759.3374724	2020-03-29 12:39:19	5	7	22.0	23.8952	79.5163
1585456793.9485490	2020-03-29 12:39:53	5	7	22.0	23.8952	79.5163
1585456826.4812217	2020-03-29 12:40:26	5	7	22.0	23.8952	79.5163
1585456859.9145854	2020-03-29 12:40:59	5	7	22.0	23.8952	79.5163
1585456892.4078393	2020-03-29 12:41:32	5	7	22.0	23.8952	79.5163
1585456926.3543127	2020-03-29 12:42:06	5	7	22.0	23.7338	79.5163
1585456960.5553262	2020-03-29 12:42:40	5	7	22.0	23.7338	79.5163
1585456994.5518074	2020-03-29 12:43:14	5	7	22.0	23.7338	79.5163
1585457028.8058383	2020-03-29 12:43:48	5	7	22.0	23.6646	79.5163
1585457062.8530235	2020-03-29 12:44:22	5	7	22.0	23.6646	79.5163
1585457097.2632289	2020-03-29 12:44:57	5	7	22.0	23.6646	79.5163
1585457133.7409415	2020-03-29 12:45:33	5	7	22.0	23.6646	79.5163
1585457167.5078063	2020-03-29 12:46:07	5	7	22.0	23.6646	79.5163
1585457200.8877718	2020-03-29 12:46:40	5	7	22.0	23.6646	79.5163
1585457235.6281688	2020-03-29 12:47:15	5	7	22.0	23.6646	79.5163
1585457271.4457426	2020-03-29 12:47:51	5	7	22.0	23.5497	79.5163
1585457305.0336120	2020-03-29 12:48:25	5	7	22.0	23.5497	79.5163
1585457339.4368124	2020-03-29 12:48:59	5	7	22.0	23.5497	79.5163
1585457373.0275722	2020-03-29 12:49:33	5	7	22.0	23.5497	79.5163
1585457407.1261714	2020-03-29 12:50:07	5	7	22.0	23.5497	79.5163
1585457446.2427094	2020-03-29 12:50:46	5	7	22.0	23.5497	79.5163
