1:20:34:0	7	8	22	21.9366	11.7832	11.7832
1:20:35:15	7	8	22	22.0035	11.7832	11.466199999999994
1:20:36:25	7	8	22	21.9876	14.7681	15.16320000000001
1:20:37:40	7	8	22	22.0746	13.6917	13.22320000000009
1:20:38:50	7	8	22	22.2174	18.2122	18.619700000000055
1:20:40:5	7	8	22	22.3729	25.976	26.25570000000013
1:20:41:20	7	8	22	22.5137	34.2154	34.53070000000012
1:20:42:30	7	8	22	21.9431	42.2135	42.51070000000004
1:20:43:45	7	8	22	21.9431	9.2548	8.731200000000129
1:20:44:55	7	8	22	21.9431	16.525	17.005700000000118
1:20:46:10	7	8	22	22.2593	16.525	16.721200000000124
1:20:47:25	7	8	22	21.9495	35.0243	35.40870000000004
1:20:48:35	7	8	22	21.9495	13.875	13.374200000000108
1:20:49:50	7	8	22	21.9495	17.2766	17.7687000000001
1:20:51:0	7	8	22	21.9495	17.2766	17.5162000000001
1:20:52:15	7	8	22	21.9495	17.2766	17.263700000000103
1:20:53:25	7	8	22	21.8743	17.2766	17.011200000000105
1:20:54:40	7	8	22	21.8743	12.7822	12.246700000000178
1:20:55:50	7	8	22	21.9105	12.7822	12.746200000000169
1:20:57:5	7	8	22	22.028	13.9002	14.289700000000018
1:20:58:20	7	8	22	22.3141	19.9947	20.349200000000035
1:20:59:30	7	8	22	22.1397	35.6149	35.892700000000104
1:21:0:45	7	8	22	22.3272	23.1732	22.707700000000173
1:21:1:55	7	8	22	22.5648	36.8553	37.272200000000154
1:21:3:10	7	8	22	22.2076	49.9648	50.35170000000019
1:21:4:25	7	8	22	22.0667	28.6817	28.17970000000005
1:21:5:35	7	8	22	22.0667	26.5748	26.121700000000175
1:21:6:50	7	8	22	21.9546	28.264	28.568700000000156
1:21:8:0	7	8	22	22.132	22.6827	22.176200000000062
1:21:9:15	7	8	22	22.5315	33.9797	34.274700000000216
1:21:10:30	7	8	22	21.5981	55.9669	56.243700000000175
1:21:11:40	7	8	22	21.6747	0.0	0
1:21:12:55	7	8	22	21.73	16.2851	16.58750000000019
1:21:14:5	7	8	22	21.73	16.8422	17.1300000000001
1:21:15:20	7	8	22	21.73	15.4659	14.950500000000115
1:21:16:30	7	8	22	21.73	14.0464	13.600500000000117
1:21:17:45	7	8	22	21.927	12.6956	12.25050000000012
1:21:19:0	7	8	22	22.0841	22.3031	22.720500000000072
1:21:20:10	7	8	22	22.263	28.4648	28.82650000000007
1:21:21:25	7	8	22	22.5435	37.2672	37.62450000000021
1:21:22:35	7	8	22	22.9275	52.811	53.08600000000018
1:21:23:50	7	8	22	21.1463	74.1467	74.636
1:21:25:0	7	8	22	20.9896	0.0	0
1:21:26:15	7	8	22	21.1398	12.683	13.047499999999932
1:21:27:30	7	8	22	21.1398	18.9816	19.35800000000004
1:21:28:40	7	8	22	21.1398	13.2542	12.80400000000002
1:21:29:55	7	8	22	21.2912	8.9618	8.503000000000025
1:21:31:5	7	8	22	21.4194	12.9602	13.285999999999962
1:21:32:20	7	8	22	21.5575	14.8033	15.162999999999958
1:21:33:30	7	8	22	21.6307	18.1449	18.623000000000047
1:21:34:45	7	8	22	21.7941	18.3961	18.731000000000027
1:21:35:55	7	8	22	21.9788	25.1638	25.59049999999999
1:21:37:10	7	8	22	22.4064	32.9133	33.191999999999965
1:21:38:20	7	8	22	21.5542	55.6744	55.97150000000008
1:21:39:35	7	8	22	21.6321	1.2739	0.4575000000000671
1:21:40:50	7	8	22	21.6321	15.2531	15.68550000000005
1:21:42:0	7	8	22	21.7056	13.1982	12.677500000000062
1:21:43:15	7	8	22	21.8641	14.9121	15.248000000000022
1:21:44:25	7	8	22	21.8641	21.7493	22.18350000000004
1:21:45:40	7	8	22	21.9991	19.5879	19.126500000000043
1:21:46:50	7	8	22	22.1923	26.1431	26.546999999999926
1:21:48:5	7	8	22	22.067	35.6962	36.109500000000004
1:21:49:20	7	8	22	21.9218	27.1784	26.65500000000003
1:21:50:30	7	8	22	22.105	20.695	20.157500000000073
1:21:51:45	7	8	22	22.3543	32.6087	32.936500000000024
1:21:52:55	7	8	22	22.0512	45.3062	45.671499999999924
1:21:54:10	7	8	22	21.7093	26.0733	25.517500000000123
1:21:55:20	7	8	22	21.7093	10.2555	9.805999999999933
1:21:56:35	7	8	22	21.8765	13.1151	13.480999999999966
1:21:57:50	7	8	22	22.0469	21.7172	22.05950000000003
1:21:59:0	7	8	22	22.0469	28.7074	29.158000000000058
1:22:0:15	7	8	22	21.76	27.2888	26.83650000000005
1:22:1:25	7	8	22	21.76	10.3818	9.857000000000099
1:22:2:40	7	8	22	21.8377	12.4849	12.960500000000096
1:22:3:50	7	8	22	21.9696	16.149	16.42250000000011
1:22:5:5	7	8	22	22.1233	22.0282	22.359500000000004
1:22:6:20	7	8	22	22.2028	29.0021	29.451000000000068
1:22:7:25	7	8	22	22.4495	32.1086	32.532000000000025
1:22:8:40	7	8	22	22.7687	46.6914	47.15550000000007
1:22:9:50	7	8	22	21.8021	64.4958	64.85449999999997
1:22:11:5	7	8	22	21.6665	6.6067	5.9140000000000015
1:22:12:15	7	8	22	21.7394	10.9134	11.287499999999984
1:22:13:30	7	8	22	21.7394	15.5952	16.02800000000002
1:22:14:45	7	8	22	21.8157	14.0928	13.63150000000001
1:22:15:55	7	8	22	21.8157	16.6184	16.906499999999998
1:22:17:10	7	8	22	22.1227	15.2838	14.840499999999999
1:22:18:20	7	8	22	22.024	32.0199	32.33899999999991
1:22:19:35	7	8	22	21.9146	22.8957	22.425500000000085
1:22:20:45	7	8	22	22.041	17.9451	17.462
1:22:22:0	7	8	22	22.1978	25.9614	26.26000000000003
1:22:23:15	7	8	22	22.2333	33.6992	33.97700000000006
1:22:24:25	7	8	22	22.5096	34.3536	34.744
1:22:25:40	7	8	22	22.9676	51.6174	51.95599999999996
1:22:26:50	7	8	22	23.6247	77.4616	77.83950000000009
1:22:28:5	7	8	22	20.684	99.5872	100
1:22:29:20	7	8	22	20.7875	0.0	0
1:22:30:30	7	8	22	20.676	43.4625	43.74050000000002
1:22:31:45	7	8	22	20.676	29.9869	29.435499999999838
1:22:32:55	7	8	22	20.891	24.9709	24.487999999999875
1:22:34:10	7	8	22	21.351	30.4768	30.76799999999986
1:22:35:25	7	8	22	20.9282	49.2052	49.5979999999999
1:22:36:35	7	8	22	20.9282	14.7124	14.084999999999958
1:22:37:50	7	8	22	21.0477	14.7124	15.067999999999941
1:22:39:5	7	8	22	21.2671	16.5288	16.87899999999986
1:22:40:15	7	8	22	21.4539	23.085	23.48899999999989
